Timestamp=Thu 5 Mar 2015 07:41:51 GMT +0	Test
Timestamp=Thu 5 Mar 2015 21:31:33 GMT +0	Pocket
Timestamp=Thu 5 Mar 2015 21:45:23 GMT +0	activity_type=pocket	title=Jumpers	excerpt=Shortly after ten-thirty in the morning on Wednesday, March 19th, a real-estate agent named Paul Alarab began hiking across the Golden Gate Bridge.	tags=	url=http://ift.tt/1tvXAto	added_date=March 05, 2015 at 01:45PM
Timestamp=Sun 10 May 2015 23:14:53 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/d3d5f1c2f9b74577803544fe6278d87d	verb=checkin	published=2015-05-08T03:28:44.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:14:54 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/5d8f149ff36c4177b63a7443913f7be7	verb=checkin	published=2015-05-08T03:27:36.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:14:58 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/95f6bf17ea5049db9015810f71f958e2	verb=checkin	published=2015-05-08T03:27:35.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:04 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/be5b07b66b124e8c9b2f8d432eb554c0	verb=checkin	published=2015-05-08T03:26:58.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:05 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/046e798f670d40b997a6025570d5b752	verb=checkin	published=2015-05-08T03:26:40.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:06 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/1e222e60f06645f3ba5ba32078658497	verb=checkin	published=2015-05-08T03:26:39.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:10 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/6d2bbf352d03405c8c26078b011d1d60	verb=checkin	published=2015-05-08T03:25:48.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:13 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/d28c66f28512474aabde585f51b3edcf	verb=checkin	published=2015-05-08T03:25:48.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:14 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/9f116cf54d394ff79c80f532f74f8b65	verb=checkin	published=2015-05-08T03:23:27.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:16 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/f39f1f5e7cd54bed8fd8437e0cf42f51	verb=checkin	published=2015-05-08T02:07:22.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:20 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/1639ece19deb44ecae75e97155773f77	verb=checkin	published=2015-05-08T02:06:15.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:24 GMT +0	actor_id=2	actor_objectType=train	id=http://128.32.78.37:8080/activities/bb2e059d0c0240368a9a6729265354b9	verb=checkin	published=2015-05-08T02:06:09.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:25 GMT +0	actor_id=2	actor_objectType=train	id=http://128.32.78.37:8080/activities/181844df5ca94be2a2d5a942c7663534	verb=checkin	published=2015-05-08T02:04:22.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:26 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/53dd74b3aadf48fb8df0e1dbec5edfd2	verb=checkin	published=2015-05-08T02:04:17.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:29 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/0fc0d51b57dd45eb988952db1dc9bb4e	verb=checkin	published=2015-05-08T01:24:23.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:30 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/45f7818c7ff04e85a03b34ebaec09b75	verb=checkin	published=2015-05-08T01:23:43.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:31 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/5bad94ebaa1047a48707b3f8e8b37d4b	verb=checkin	published=2015-05-08T01:22:06.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:34 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/2827bfc472c74c6f8e21c0ad1496fc01	verb=checkin	published=2015-05-08T01:22:00.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:35 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/e20f1999ab2f40f7a3d91ee4f39fef2d	verb=checkin	published=2015-05-08T01:20:09.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:36 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/f8309abec61245e498c6d6912f52c328	verb=checkin	published=2015-05-08T01:20:03.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:37 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/8861babbb41649f28b033f352e97bda0	verb=checkin	published=2015-05-08T01:19:55.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:38 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/e9341b4a52df49d0a04a5127f7beae95	verb=checkin	published=2015-05-08T01:19:48.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:39 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/412f888d2ac148efb69ef5e5e9c04246	verb=checkin	published=2015-05-08T01:19:41.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:40 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/a8df2015c3da4645b6de42a4d43ba313	verb=checkin	published=2015-05-08T01:17:36.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:41 GMT +0	actor_id=http://serene-wave-9290.herokuapp.com/new_request/	reason=Your request has been noted, but these seats are not reservable.	object_object=objectType	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/680ae3b8fe1448dc9cfd6d25c5456835	object_startTime=2015-01-06T15:04:55.000Z	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-07T17:48:02.000Z	object_endTime=2015-01-06T15:04:55.000Z	object_id=http://128.32.78.37:8080/activities/a9c9d12a9b7147e08b814f63ff0f208a	object_actor=objectType	actor_displayName=ISchool Seating Reservation System
Timestamp=Sun 10 May 2015 23:15:48 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/bdebfaef7e3e4b85b8f75da58b59a48a	verb=Add	status=completed	object_content=70	actor_displayName=KidSense
Timestamp=Sun 10 May 2015 23:15:49 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/c425f3dcd7e84b4785f7544a76fa0bfc	verb=Add	status=completed	object_content=70	actor_displayName=KidSense
Timestamp=Sun 10 May 2015 23:15:50 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/e181c948535a4743b9c781c7769cb9b8	verb=checkin	published=2015-05-07T23:18:39.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:51 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/9eb6a5077cf340cf9988ec658ddd740b	verb=checkin	published=2015-05-07T23:17:24.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:52 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/f809c59d50c94fa3a69eb9ec79b58004	verb=checkin	published=2015-05-07T23:16:36.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:53 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/fe4f5e2841b5481dbf2a25e63a95a538	verb=checkin	published=2015-05-07T23:15:48.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:54 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/d9ad4bd247634293b7754d728ee82162	verb=checkin	published=2015-05-07T23:13:36.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:55 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/c22cdaf1864344fd9eaa2f7fcf32fae3	verb=checkin	published=2015-05-07T23:09:32.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:56 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/37e8d8b59b12412caa1c0a2be76d2290	verb=Add	status=completed	object_content=70	actor_displayName=KidSense
Timestamp=Sun 10 May 2015 23:15:57 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/aa2cd8a313ba461f8d2b71c61cdf729b	verb=checkin	published=2015-05-07T22:58:24.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:58 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/9c489440c1794b53a05511cbbce6aa1e	verb=checkin	published=2015-05-07T22:56:44.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:15:59 GMT +0	actor_id=1	actor_objectType=train	id=http://128.32.78.37:8080/activities/d71bc986e5884099962101a6546f9104	verb=checkin	published=2015-05-07T22:56:14.000Z	target_displayName=Berkeley	object_objectType=trainRecordWithSeatingInfo	object_displayName=Car1	status=completed	target_objectType=blog	target_id=tag:example.org,2011:abc123	actor_displayName=BARTtrain	object_dataFields=route_start	target_url=http://example.org/blog/
Timestamp=Sun 10 May 2015 23:16:00 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/94e13b7e2cda4a1b9acffb14b314eb37	verb=Add	status=completed	object_content=70	actor_displayName=KidSense
Timestamp=Sun 10 May 2015 23:16:02 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/e70f7acfec4c4ee094bf099709a4d081	verb=Add	status=completed	object_content=70	actor_displayName=KidSense
Timestamp=Sun 10 May 2015 23:16:03 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/c569900b59674d02a5ee6a594698f020	verb=Add	status=completed	object_content=70	actor_displayName=KidSense
Timestamp=Sun 10 May 2015 23:16:04 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/4e0d3a9346194429952d2a49131b22d7	verb=Add	status=completed	object_content=40	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:05 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/217cb02015af49bdb28276bb55ebb0fd	verb=Add	status=completed	object_content=80	actor_displayName=KidSense1
Timestamp=Sun 10 May 2015 23:16:06 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/2d6f05164a9d48b1bf6b336b28833cc7	verb=Add	status=completed	object_content=16	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:07 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/3d8e29aaa2b64349be6524c0d83b86a6	verb=Add	status=completed	object_content=13	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:09 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/8907396f0374445099e7491937fa6a87	verb=Add	status=completed	object_content=10	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:10 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/835cd66bb20444c08c946dbc40d88f5f	verb=Add	status=completed	object_content=9	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:11 GMT +0	object_published=2015-05-06T21:20:21.619-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/608c0a7c014849fba2c9d0ff77ac6c71	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-06T23:45:01.000Z	object_id=http://128.32.78.37:8080/activities/2ae293325e874f4c9ed5e781a1ab4271	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:16:12 GMT +0	object_published=2015-05-06T23:34:37.079-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/09e538ea69154d8b945cf33577f8f2cb	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-06T23:44:48.000Z	object_id=http://128.32.78.37:8080/activities/e862826bb0644cfe8df9033cadf1be5a	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:16:13 GMT +0	object_published=2015-05-06T23:34:36.779-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/0cbb46991fb84b438b42135149ea631a	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-06T23:43:54.000Z	object_id=http://128.32.78.37:8080/activities/590a44ffd8b44424af225ae961356522	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:16:14 GMT +0	object_published=2015-05-06T23:34:36.532-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/779c985211124f18ac3f99c3b14aac10	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-06T23:43:36.000Z	object_id=http://128.32.78.37:8080/activities/c699314e8cb84de6a08c99c84e387b12	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:16:15 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/068b1257db8641b095ffa1216eda8bf9	verb=request	published=2015-05-06T23:43:01.000-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:16:16 GMT +0	object_published=2015-05-06T23:34:37.847-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/1a956cd9e7e347d6b9cb0aede19b1762	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-06T23:41:39.000Z	object_id=http://128.32.78.37:8080/activities/648754af300e4e0fb1141292e9782a30	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:16:18 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/648754af300e4e0fb1141292e9782a30	verb=request	published=2015-05-06T23:34:37.847-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair6 in FSM	object_id=http://example.org/fsm/chair/6	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:16:19 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/2a75a702d6c14763b75ebeaeeef4644c	verb=request	published=2015-05-06T23:34:37.598-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair5 in FSM	object_id=http://example.org/fsm/chair/5	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:16:20 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/58a35824d2fb4131bd806d0d098c3b32	verb=request	published=2015-05-06T23:34:37.312-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair3 in FSM	object_id=http://example.org/fsm/chair/3	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:16:48 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/e9518473dfe3463698e667485ede755b	verb=Add	status=completed	object_content=0	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:49 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/92f2a47101d64f6492080635ef0e3823	verb=Add	status=completed	object_content=0	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:50 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/2b0930d638bf480dbe593ffa552d6036	verb=Add	status=completed	object_content=0	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:51 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/1471cbd7b5a745d98678773ca34b12d6	verb=Add	status=completed	object_content=0	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:52 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/2a65dce1ba0e4b16afc4a8df85382828	verb=Add	status=completed	object_content=0	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:53 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/d70b0918e55842aabca41e54982eafc2	verb=Add	status=completed	object_content=0	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:53 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/618d0d0eff4a40c6a28364d5fa384241	verb=Add	status=completed	object_content=38	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:54 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/db7734b7b2d34fd796f1fae4d3a51190	verb=Add	status=completed	object_content=38	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:55 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/a492870c612e48699f35a76e348c1790	verb=Add	status=completed	object_content=38	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:56 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/af5181c83c2c454abd15c008a3e19c9a	verb=Add	status=completed	object_content=34	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:57 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/c504b470c5ba4272aab5a3ae95e30d08	verb=Add	status=completed	object_content=34	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:58 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/a7bdc4e35bcd4b4eb990e7cb12307129	verb=Add	status=completed	object_content=34	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:16:59 GMT +0	object_published=2015-05-06T13:32:45.607-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/323cd2a8524b43729b8add929403a6b8	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-06T13:34:20.000Z	object_id=http://128.32.78.37:8080/activities/c58e04deece74b22b5e76025bbf93527	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:00 GMT +0	object_published=2015-05-06T13:32:42.413-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/5112612412064ff487032f6221f896f1	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-06T13:34:04.000Z	object_id=http://128.32.78.37:8080/activities/f30f191189e74168b0d45e350ef7e472	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:01 GMT +0	object_published=2015-05-06T13:32:45.609-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/bce8fe6ea6b0455696b11214fdd32758	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-06T13:33:27.000Z	object_id=http://128.32.78.37:8080/activities/752de6e8cf2849f6b1073deeb9064337	object_actor=device_id	actor_displayName=Administrator
